name,source
delta_Hexanolactone,HMDB00453
delta_Hexanolactone,HMDB00453
Allocystathionine,HMDB00455
Allocystathionine,HMDB00455
Allocystathionine,HMDB00455
Allocystathionine,HMDB00455
Allocystathionine,HMDB00455
6_Dimethylaminopurine,HMDB00473
6_Dimethylaminopurine,HMDB00473
6_Dimethylaminopurine,HMDB00473
Butanone,HMDB00474
Butanone,HMDB00474
Butanone,HMDB00474
3_Methylhistidine,HMDB00479
3_Methylhistidine,HMDB00479
3_Methylhistidine,HMDB00479
3_Methylhistidine,HMDB00479
3_Methylhistidine,HMDB00479
3_Methylhistidine,HMDB00479
Vanillic_acid,HMDB00484
Vanillic_acid,HMDB00484
Vanillic_acid,HMDB00484
Vanillic_acid,HMDB00484
2_Methyl_3_ketovaleric_acid,HMDB00491
2_Methyl_3_ketovaleric_acid,HMDB00491
2_Methyl_3_ketovaleric_acid,HMDB00491
2_Methyl_3_ketovaleric_acid,HMDB00491
2_Methyl_3_ketovaleric_acid,HMDB00491
2_Methyl_3_ketovaleric_acid,HMDB00491
Adonitol,HMDB00508
Adonitol,HMDB00508
Adonitol,HMDB00508
Adonitol,HMDB00508
3_Methyl_2_butenoic_acid,HMDB00509
3_Methyl_2_butenoic_acid,HMDB00509
3_Methyl_2_butenoic_acid,HMDB00509
2_Aminoadipic_acid,HMDB00510
2_Aminoadipic_acid,HMDB00510
2_Aminoadipic_acid,HMDB00510
2_Aminoadipic_acid,HMDB00510
2_Aminoadipic_acid,HMDB00510
2_Aminoadipic_acid,HMDB00510
2_Aminoadipic_acid,HMDB00510
2_Aminoadipic_acid,HMDB00510
2_Aminoadipic_acid,HMDB00510
L_Arginine,HMDB00517
L_Arginine,HMDB00517
L_Arginine,HMDB00517
L_Arginine,HMDB00517
L_Arginine,HMDB00517
N_Acetylglycine,HMDB00532
N_Acetylglycine,HMDB00532
Gamma_butyrolactone,HMDB00549
Gamma_butyrolactone,HMDB00549
Gamma_butyrolactone,HMDB00549
Alloisoleucine,HMDB00557
Alloisoleucine,HMDB00557
Alloisoleucine,HMDB00557
Alloisoleucine,HMDB00557
Alloisoleucine,HMDB00557
Alloisoleucine,HMDB00557
Alloisoleucine,HMDB00557
"D_Galactono_1,4_lactone",HMDB00565
"D_Galactono_1,4_lactone",HMDB00565
"D_Galactono_1,4_lactone",HMDB00565
"D_Galactono_1,4_lactone",HMDB00565
"D_Galactono_1,4_lactone",HMDB00565
"D_Galactono_1,4_lactone",HMDB00565
"D_Galactono_1,4_lactone",HMDB00565
"D_Galactono_1,4_lactone",HMDB00565
"D_Galactono_1,4_lactone",HMDB00565
"D_Galactono_1,4_lactone",HMDB00565
L_Cysteine,HMDB00574
L_Cysteine,HMDB00574
L_Cysteine,HMDB00574
Glutarylglycine,HMDB00590
Glutarylglycine,HMDB00590
Glutarylglycine,HMDB00590
Glutarylglycine,HMDB00590
Glucosamine_6_sulfate,HMDB00592
Glucosamine_6_sulfate,HMDB00592
Glucosamine_6_sulfate,HMDB00592
Glucosamine_6_sulfate,HMDB00592
Glucosamine_6_sulfate,HMDB00592
Glucosamine_6_sulfate,HMDB00592
Glucosamine_6_sulfate,HMDB00592
Glucosamine_6_sulfate,HMDB00592
Glucosamine_6_sulfate,HMDB00592
Glucosamine_6_sulfate,HMDB00592
Glucosamine_6_sulfate,HMDB00592
Glucosamine_6_sulfate,HMDB00592
Glucosamine_6_sulfate,HMDB00592
"3,4_Dihydroxyhydrocinnamic_acid",HMDB00609
"3,4_Dihydroxyhydrocinnamic_acid",HMDB00609
"3,4_Dihydroxyhydrocinnamic_acid",HMDB00609
"3,4_Dihydroxyhydrocinnamic_acid",HMDB00609
"3,4_Dihydroxyhydrocinnamic_acid",HMDB00609
"3,4_Dihydroxyhydrocinnamic_acid",HMDB00609
Succinylacetone,HMDB00635
Succinylacetone,HMDB00635
Succinylacetone,HMDB00635
Succinylacetone,HMDB00635
Galactaric_acid,HMDB00639
Galactaric_acid,HMDB00639
"1,6-anhydro_beta_d_glucose",HMDB00640
"1,6-anhydro_beta_d_glucose",HMDB00640
"1,6-anhydro_beta_d_glucose",HMDB00640
"1,6-anhydro_beta_d_glucose",HMDB00640
"1,6-anhydro_beta_d_glucose",HMDB00640
"1,6-anhydro_beta_d_glucose",HMDB00640
"1,6-anhydro_beta_d_glucose",HMDB00640
L_Glutamine,HMDB00641
L_Glutamine,HMDB00641
L_Glutamine,HMDB00641
L_Arabinose,HMDB00646
L_Arabinose,HMDB00646
L_Arabinose,HMDB00646
L_Arabinose,HMDB00646
L_Arabinose,HMDB00646
L_Arabinose,HMDB00646
L_Arabinose,HMDB00646
L_Arabinose,HMDB00646
L_Arabinose,HMDB00646
L_Arabinose,HMDB00646
L_Arabinose,HMDB00646
L_Arabinose,HMDB00646
Cysteine_glutathione_disulfide,HMDB00656
Cysteine_glutathione_disulfide,HMDB00656
Cysteine_glutathione_disulfide,HMDB00656
Cysteine_glutathione_disulfide,HMDB00656
Cysteine_glutathione_disulfide,HMDB00656
Cysteine_glutathione_disulfide,HMDB00656
Cysteine_glutathione_disulfide,HMDB00656
Cysteine_glutathione_disulfide,HMDB00656
Cysteine_glutathione_disulfide,HMDB00656
Cysteine_glutathione_disulfide,HMDB00656
D_Fructose,HMDB00660
D_Fructose,HMDB00660
D_Fructose,HMDB00660
D_Fructose,HMDB00660
D_Fructose,HMDB00660
D_Fructose,HMDB00660
D_Fructose,HMDB00660
D_Fructose,HMDB00660
D_Fructose,HMDB00660
D_Fructose,HMDB00660
D_Fructose,HMDB00660
D_Fructose,HMDB00660
D_Fructose,HMDB00660
D_Fructose,HMDB00660
D_Fructose,HMDB00660
D_Fructose,HMDB00660
D_Fructose,HMDB00660
D_Fructose,HMDB00660
D_Fructose,HMDB00660
D_Saccharate,HMDB00663
D_Saccharate,HMDB00663
D_Saccharate,HMDB00663
D_Saccharate,HMDB00663
Heptanoic_acid,HMDB00666
Heptanoic_acid,HMDB00666
Heptanoic_acid,HMDB00666
Heptanoic_acid,HMDB00666
Heptanoic_acid,HMDB00666
Heptanoic_acid,HMDB00666
2_Hydroxyphenylacetic_acid,HMDB00669
2_Hydroxyphenylacetic_acid,HMDB00669
2_Hydroxyphenylacetic_acid,HMDB00669
2_Hydroxyphenylacetic_acid,HMDB00669
2_Hydroxyphenylacetic_acid,HMDB00669
Hexadecanedioic_acid,HMDB00672
Hexadecanedioic_acid,HMDB00672
Hexadecanedioic_acid,HMDB00672
DL_Homocystine,HMDB00676
DL_Homocystine,HMDB00676
DL_Homocystine,HMDB00676
Isovalerylglycine,HMDB00678
Isovalerylglycine,HMDB00678
Isovalerylglycine,HMDB00678
Isovalerylglycine,HMDB00678
Indoxyl_Sulfate,HMDB00682
Indoxyl_Sulfate,HMDB00682
Indoxyl_Sulfate,HMDB00682
Indoxyl_Sulfate,HMDB00682
Indoxyl_Sulfate,HMDB00682
Isocaproic_acid,HMDB00689
Isocaproic_acid,HMDB00689
Isocaproic_acid,HMDB00689
Isocaproic_acid,HMDB00689
Malonic_acid,HMDB00691
L_2_Hydroxyglutaric_acid,HMDB00694
L_2_Hydroxyglutaric_acid,HMDB00694
L_2_Hydroxyglutaric_acid,HMDB00694
L_2_Hydroxyglutaric_acid,HMDB00694
4_Methyl_2_oxovaleric_acid,HMDB00695
4_Methyl_2_oxovaleric_acid,HMDB00695
4_Methyl_2_oxovaleric_acid,HMDB00695
L_Methionine,HMDB00696
L_Methionine,HMDB00696
L_Methionine,HMDB00696
L_Methionine,HMDB00696
1_Methylnicotinamide,HMDB00699
1_Methylnicotinamide,HMDB00699
1_Methylnicotinamide,HMDB00699
1_Methylnicotinamide,HMDB00699
1_Methylnicotinamide,HMDB00699
3_Hydroxypropionic_acid,HMDB00700
3_Hydroxypropionic_acid,HMDB00700
Mandelic_acid,HMDB00703
Mandelic_acid,HMDB00703
Mandelic_acid,HMDB00703
Mandelic_acid,HMDB00703
Hexanoylcarnitine,HMDB00705
Hexanoylcarnitine,HMDB00705
Hexanoylcarnitine,HMDB00705
Hexanoylcarnitine,HMDB00705
Hexanoylcarnitine,HMDB00705
Hexanoylcarnitine,HMDB00705
Hexanoylcarnitine,HMDB00705
Hexanoylcarnitine,HMDB00705
Hexanoylcarnitine,HMDB00705
Hexanoylcarnitine,HMDB00705
Aspartyl_phenylalanine,HMDB00706
Aspartyl_phenylalanine,HMDB00706
Aspartyl_phenylalanine,HMDB00706
Aspartyl_phenylalanine,HMDB00706
Aspartyl_phenylalanine,HMDB00706
Aspartyl_phenylalanine,HMDB00706
Aspartyl_phenylalanine,HMDB00706
Aspartyl_phenylalanine,HMDB00706
Aspartyl_phenylalanine,HMDB00706
Hydroxyphenylpyruvic_acid,HMDB00707
Hydroxyphenylpyruvic_acid,HMDB00707
Hydroxyphenylpyruvic_acid,HMDB00707
Pipecolic_acid,HMDB00716
Pipecolic_acid,HMDB00716
Pipecolic_acid,HMDB00716
Pipecolic_acid,HMDB00716
Pipecolic_acid,HMDB00716
Pipecolic_acid,HMDB00716
Pipecolic_acid,HMDB00716
Pipecolic_acid,HMDB00716
Pipecolic_acid,HMDB00716
Isovaleric_acid,HMDB00718
Isovaleric_acid,HMDB00718
Isovaleric_acid,HMDB00718
L_Homoserine,HMDB00719
L_Homoserine,HMDB00719
L_Homoserine,HMDB00719
L_Homoserine,HMDB00719
Levulinic_acid,HMDB00720
Levulinic_acid,HMDB00720
Levulinic_acid,HMDB00720
Isovalerylglutamic_acid,HMDB00726
Isovalerylglutamic_acid,HMDB00726
Isovalerylglutamic_acid,HMDB00726
Isovalerylglutamic_acid,HMDB00726
Isovalerylglutamic_acid,HMDB00726
Isovalerylglutamic_acid,HMDB00726
Isovalerylglutamic_acid,HMDB00726
Alpha_hydroxyisobutyric_acid,HMDB00729
Cysteine_S_Sulfate,HMDB00731
Cysteine_S_Sulfate,HMDB00731
Cysteine_S_Sulfate,HMDB00731
Hydroxykynurenine,HMDB00732
Hydroxykynurenine,HMDB00732
Hydroxykynurenine,HMDB00732
Hydroxykynurenine,HMDB00732
Hydroxykynurenine,HMDB00732
Hydroxyphenylacetylglycine,HMDB00735
Hydroxyphenylacetylglycine,HMDB00735
Hydroxyphenylacetylglycine,HMDB00735
Hydroxyphenylacetylglycine,HMDB00735
Hydroxyphenylacetylglycine,HMDB00735
Hydroxyphenylacetylglycine,HMDB00735
Isobutyryl_carnitine,HMDB00736
Isobutyryl_carnitine,HMDB00736
Isobutyryl_carnitine,HMDB00736
Isobutyryl_carnitine,HMDB00736
Isobutyryl_carnitine,HMDB00736
Isobutyryl_carnitine,HMDB00736
Isobutyryl_carnitine,HMDB00736
Isobutyryl_carnitine,HMDB00736
Indole,HMDB00738
Indole,HMDB00738
Indole,HMDB00738
Indole,HMDB00738
Indole,HMDB00738
Indole,HMDB00738
Homocysteine,HMDB00742
Homocysteine,HMDB00742
Homocysteine,HMDB00742
Homocarnosine,HMDB00745
Homocarnosine,HMDB00745
Homocarnosine,HMDB00745
Homocarnosine,HMDB00745
Homocarnosine,HMDB00745
Homocarnosine,HMDB00745
Homocarnosine,HMDB00745
Homocarnosine,HMDB00745
Isovalerylalanine,HMDB00747
Isovalerylalanine,HMDB00747
Isovalerylalanine,HMDB00747
Isovalerylalanine,HMDB00747
Isovalerylalanine,HMDB00747
L_3_Phenyllactic_acid,HMDB00748
L_3_Phenyllactic_acid,HMDB00748
L_3_Phenyllactic_acid,HMDB00748
L_3_Phenyllactic_acid,HMDB00748
L_3_Phenyllactic_acid,HMDB00748
L_3_Phenyllactic_acid,HMDB00748
3_Hydroxyisovaleric_acid,HMDB00754
3_Hydroxyisovaleric_acid,HMDB00754
Hydroxyphenyllactic_acid,HMDB00755
Hydroxyphenyllactic_acid,HMDB00755
Hydroxyphenyllactic_acid,HMDB00755
Hydroxyphenyllactic_acid,HMDB00755
Hydroxyphenyllactic_acid,HMDB00755
Glycyl_L_Leucine,HMDB00759
Glycyl_L_Leucine,HMDB00759
Glycyl_L_Leucine,HMDB00759
Glycyl_L_Leucine,HMDB00759
Glycyl_L_Leucine,HMDB00759
Hydrocinnamic_acid,HMDB00764
Hydrocinnamic_acid,HMDB00764
Hydrocinnamic_acid,HMDB00764
Hydrocinnamic_acid,HMDB00764
Hydrocinnamic_acid,HMDB00764
N_acetylgalactosamine_4_sulfate,HMDB00781
N_acetylgalactosamine_4_sulfate,HMDB00781
N_acetylgalactosamine_4_sulfate,HMDB00781
N_acetylgalactosamine_4_sulfate,HMDB00781
N_acetylgalactosamine_4_sulfate,HMDB00781
N_acetylgalactosamine_4_sulfate,HMDB00781
N_acetylgalactosamine_4_sulfate,HMDB00781
N_acetylgalactosamine_4_sulfate,HMDB00781
N_acetylgalactosamine_4_sulfate,HMDB00781
N_acetylgalactosamine_4_sulfate,HMDB00781
N_acetylgalactosamine_4_sulfate,HMDB00781
N_acetylgalactosamine_4_sulfate,HMDB00781
Propionylglycine,HMDB00783
Propionylglycine,HMDB00783
Propionylglycine,HMDB00783
Orotidine,HMDB00788
Orotidine,HMDB00788
Orotidine,HMDB00788
Orotidine,HMDB00788
Orotidine,HMDB00788
Orotidine,HMDB00788
Orotidine,HMDB00788
N_Acetyl_D_glucosamine,HMDB00803
N_Acetyl_D_glucosamine,HMDB00803
N_Acetyl_D_glucosamine,HMDB00803
N_Acetyl_D_glucosamine,HMDB00803
N_Acetyl_D_glucosamine,HMDB00803
N_Acetyl_D_glucosamine,HMDB00803
N_Acetyl_D_glucosamine,HMDB00803
N_Acetyl_D_glucosamine,HMDB00803
N_Acetyl_D_glucosamine,HMDB00803
N_Acetyl_D_glucosamine,HMDB00803
N_Acetyl_D_glucosamine,HMDB00803
N_Acetyl_D_glucosamine,HMDB00803
N_Acetyl_D_glucosamine,HMDB00803
N_Acetyl_D_glucosamine,HMDB00803
N_Acetyl_D_glucosamine,HMDB00803
3_Phosphoglyceric_acid,HMDB00807
3_Phosphoglyceric_acid,HMDB00807
3_Phosphoglyceric_acid,HMDB00807
Normetanephrine,HMDB00819
Normetanephrine,HMDB00819
Normetanephrine,HMDB00819
Normetanephrine,HMDB00819
Normetanephrine,HMDB00819
Normetanephrine,HMDB00819
Phenylacetylglycine,HMDB00821
Phenylacetylglycine,HMDB00821
Phenylacetylglycine,HMDB00821
Phenylacetylglycine,HMDB00821
Phenylacetylglycine,HMDB00821
Phenylacetylglycine,HMDB00821
Phenylacetylglycine,HMDB00821
Phenylacetylglycine,HMDB00821
Phenylacetylglycine,HMDB00821
Phenylacetylglycine,HMDB00821
Capryloylglycine,HMDB00832
Capryloylglycine,HMDB00832
Capryloylglycine,HMDB00832
Capryloylglycine,HMDB00832
Capryloylglycine,HMDB00832
Capryloylglycine,HMDB00832
Capryloylglycine,HMDB00832
Salicyluric_acid,HMDB00840
Salicyluric_acid,HMDB00840
Salicyluric_acid,HMDB00840
Salicyluric_acid,HMDB00840
Salicyluric_acid,HMDB00840
Quinaldic_acid,HMDB00842
Quinaldic_acid,HMDB00842
Quinaldic_acid,HMDB00842
Quinaldic_acid,HMDB00842
Quinaldic_acid,HMDB00842
Quinaldic_acid,HMDB00842
Neopterin,HMDB00845
Neopterin,HMDB00845
Neopterin,HMDB00845
Neopterin,HMDB00845
Neopterin,HMDB00845
Rhamnose,HMDB00849
Rhamnose,HMDB00849
Rhamnose,HMDB00849
Rhamnose,HMDB00849
Rhamnose,HMDB00849
Rhamnose,HMDB00849
Rhamnose,HMDB00849
Rhamnose,HMDB00849
Rhamnose,HMDB00849
Rhamnose,HMDB00849
Rhamnose,HMDB00849
Pimelic_acid,HMDB00857
Pimelic_acid,HMDB00857
Pimelic_acid,HMDB00857
Monomethylglutaric_acid,HMDB00858
Monomethylglutaric_acid,HMDB00858
Monomethylglutaric_acid,HMDB00858
Monomethylglutaric_acid,HMDB00858
Isopropyl_alcohol,HMDB00863
Isopropyl_alcohol,HMDB00863
N_acetyl_tyrosine,HMDB00866
N_acetyl_tyrosine,HMDB00866
N_acetyl_tyrosine,HMDB00866
N_acetyl_tyrosine,HMDB00866
N_acetyl_tyrosine,HMDB00866
N_acetyl_tyrosine,HMDB00866
Trigonelline,HMDB00875
Trigonelline,HMDB00875
Trigonelline,HMDB00875
Trigonelline,HMDB00875
Trigonelline,HMDB00875
Xanthurenic_acid,HMDB00881
Xanthurenic_acid,HMDB00881
Xanthurenic_acid,HMDB00881
Xanthurenic_acid,HMDB00881
L_Valine,HMDB00883
L_Valine,HMDB00883
L_Valine,HMDB00883
L_Valine,HMDB00883
Undecanedioic_acid,HMDB00888
Undecanedioic_acid,HMDB00888
Undecanedioic_acid,HMDB00888
Suberic_acid,HMDB00893
Suberic_acid,HMDB00893
Suberic_acid,HMDB00893
1_Methylhistamine,HMDB00898
1_Methylhistamine,HMDB00898
1_Methylhistamine,HMDB00898
1_Methylhistamine,HMDB00898
1_Methylhistamine,HMDB00898
NAD,HMDB00902
NAD,HMDB00902
NAD,HMDB00902
NAD,HMDB00902
NAD,HMDB00902
NAD,HMDB00902
NAD,HMDB00902
NAD,HMDB00902
NAD,HMDB00902
NAD,HMDB00902
NAD,HMDB00902
NAD,HMDB00902
NAD,HMDB00902
NAD,HMDB00902
NAD,HMDB00902
NAD,HMDB00902
NAD,HMDB00902
dAMP__from,HMDB00905
dAMP__from,HMDB00905
dAMP__from,HMDB00905
dAMP__from,HMDB00905
dAMP__from,HMDB00905
dAMP__from,HMDB00905
dAMP__from,HMDB00905
dAMP__from,HMDB00905
Trimethylamine,HMDB00906
Valerylglycine,HMDB00927
Valerylglycine,HMDB00927
Valerylglycine,HMDB00927
Valerylglycine,HMDB00927
Valerylglycine,HMDB00927
L_Tryptophan,HMDB00929
L_Tryptophan,HMDB00929
L_Tryptophan,HMDB00929
L_Tryptophan,HMDB00929
L_Tryptophan,HMDB00929
L_Tryptophan,HMDB00929
L_Tryptophan,HMDB00929
L_Tryptophan,HMDB00929
trans_Cinnamic_acid,HMDB00930
trans_Cinnamic_acid,HMDB00930
trans_Cinnamic_acid,HMDB00930
trans_Cinnamic_acid,HMDB00930
trans_Cinnamic_acid,HMDB00930
S_Adenosyl_L_homocysteine,HMDB00939
S_Adenosyl_L_homocysteine,HMDB00939
S_Adenosyl_L_homocysteine,HMDB00939
S_Adenosyl_L_homocysteine,HMDB00939
S_Adenosyl_L_homocysteine,HMDB00939
S_Adenosyl_L_homocysteine,HMDB00939
S_Adenosyl_L_homocysteine,HMDB00939
S_Adenosyl_L_homocysteine,HMDB00939
S_Adenosyl_L_homocysteine,HMDB00939
S_Adenosyl_L_homocysteine,HMDB00939
Suberylglycine,HMDB00953
Suberylglycine,HMDB00953
Suberylglycine,HMDB00953
Suberylglycine,HMDB00953
Suberylglycine,HMDB00953
Suberylglycine,HMDB00953
L_Tartaric_acid,HMDB00956
Trans_aconitic_acid,HMDB00958
Trans_aconitic_acid,HMDB00958
Tiglylglycine,HMDB00959
Tiglylglycine,HMDB00959
Tiglylglycine,HMDB00959
Tiglylglycine,HMDB00959
D_Trehalose,HMDB00975
D_Trehalose,HMDB00975
D_Trehalose,HMDB00975
D_Trehalose,HMDB00975
D_Trehalose,HMDB00975
D_Trehalose,HMDB00975
D_Trehalose,HMDB00975
5_Methylcytidine,HMDB00982
5_Methylcytidine,HMDB00982
5_Methylcytidine,HMDB00982
5_Methylcytidine,HMDB00982
5_Methylcytidine,HMDB00982
5_Methylcytidine,HMDB00982
5_Methylcytidine,HMDB00982
5_Methylcytidine,HMDB00982
2_Aminocaprylic_acid,HMDB00991
2_Aminocaprylic_acid,HMDB00991
2_Aminocaprylic_acid,HMDB00991
2_Aminocaprylic_acid,HMDB00991
2_Aminocaprylic_acid,HMDB00991
2_Aminocaprylic_acid,HMDB00991
2_Aminocaprylic_acid,HMDB00991
N_Formyl_L_Methionine,HMDB01015
N_Formyl_L_Methionine,HMDB01015
N_Formyl_L_Methionine,HMDB01015
N_Formyl_L_Methionine,HMDB01015
N_Formyl_L_Methionine,HMDB01015
N_Formyl_L_Methionine,HMDB01015
"N,N_Dimethylaniline",HMDB01020
"N,N_Dimethylaniline",HMDB01020
"N,N_Dimethylaniline",HMDB01020
"N,N_Dimethylaniline",HMDB01020
Cotinine,HMDB01046
Cotinine,HMDB01046
Cotinine,HMDB01046
Cotinine,HMDB01046
Cotinine,HMDB01046
Cotinine,HMDB01046
Cotinine,HMDB01046
Cotinine,HMDB01046
gamma_Glutamylcysteine,HMDB01049
gamma_Glutamylcysteine,HMDB01049
gamma_Glutamylcysteine,HMDB01049
gamma_Glutamylcysteine,HMDB01049
gamma_Glutamylcysteine,HMDB01049
Mannose_6_phosphate,HMDB01078
Mannose_6_phosphate,HMDB01078
Mannose_6_phosphate,HMDB01078
Mannose_6_phosphate,HMDB01078
Mannose_6_phosphate,HMDB01078
Mannose_6_phosphate,HMDB01078
Mannose_6_phosphate,HMDB01078
Mannose_6_phosphate,HMDB01078
Mannose_6_phosphate,HMDB01078
Mannose_6_phosphate,HMDB01078
Mannose_6_phosphate,HMDB01078
Mannose_6_phosphate,HMDB01078
7_Methylguanosine,HMDB01107
7_Methylguanosine,HMDB01107
7_Methylguanosine,HMDB01107
7_Methylguanosine,HMDB01107
7_Methylguanosine,HMDB01107
7_Methylguanosine,HMDB01107
7_Methylguanosine,HMDB01107
7_Methylguanosine,HMDB01107
Dimethylallylpyrophosphate,HMDB01120
Dimethylallylpyrophosphate,HMDB01120
Dimethylallylpyrophosphate,HMDB01120
Dimethylallylpyrophosphate,HMDB01120
Anthranilic_acid,HMDB01123
Anthranilic_acid,HMDB01123
Anthranilic_acid,HMDB01123
Anthranilic_acid,HMDB01123
N_Acetylmannosamine_HMDB,HMDB01129
N_Acetylmannosamine_HMDB,HMDB01129
N_Acetylmannosamine_HMDB,HMDB01129
N_Acetylmannosamine_HMDB,HMDB01129
N_Acetylmannosamine_HMDB,HMDB01129
N_Acetylmannosamine_HMDB,HMDB01129
N_Acetylmannosamine_HMDB,HMDB01129
N_Acetylmannosamine_HMDB,HMDB01129
N_Acetylmannosamine_HMDB,HMDB01129
N_Acetylmannosamine_HMDB,HMDB01129
N_Acetylmannosamine_HMDB,HMDB01129
N_Acetylmannosamine_HMDB,HMDB01129
N_Acetylmannosamine_HMDB,HMDB01129
N_Acetylmannosamine_HMDB,HMDB01129
5_Aminolevulinic_acid,HMDB01149
5_Aminolevulinic_acid,HMDB01149
5_Aminolevulinic_acid,HMDB01149
D_Allose,HMDB01151
D_Allose,HMDB01151
D_Allose,HMDB01151
D_Allose,HMDB01151
D_Allose,HMDB01151
D_Allose,HMDB01151
D_Allose,HMDB01151
Methyl_propenyl_ketone,HMDB01184
Methyl_propenyl_ketone,HMDB01184
Methyl_propenyl_ketone,HMDB01184
Methyl_propenyl_ketone,HMDB01184
N1_Acetylspermine,HMDB01186
N1_Acetylspermine,HMDB01186
N1_Acetylspermine,HMDB01186
N1_Acetylspermine,HMDB01186
N1_Acetylspermine,HMDB01186
N1_Acetylspermine,HMDB01186
N1_Acetylspermine,HMDB01186
N1_Acetylspermine,HMDB01186
N1_Acetylspermine,HMDB01186
FADH,HMDB01197
FADH,HMDB01197
FADH,HMDB01197
FADH,HMDB01197
FADH,HMDB01197
FADH,HMDB01197
FADH,HMDB01197
FADH,HMDB01197
FADH,HMDB01197
FADH,HMDB01197
FADH,HMDB01197
FADH,HMDB01197
FADH,HMDB01197
FADH,HMDB01197
FADH,HMDB01197
FADH,HMDB01197
FADH,HMDB01197
dCMP,HMDB01202
dCMP,HMDB01202
dCMP,HMDB01202
dCMP,HMDB01202
dCMP,HMDB01202
dCMP,HMDB01202
dCMP,HMDB01202
dCMP,HMDB01202
Allantoic_acid,HMDB01209
Spermine,HMDB01256
Spermine,HMDB01256
Spermine,HMDB01256
Spermine,HMDB01256
Spermine,HMDB01256
Spermidine,HMDB01257
Spermidine,HMDB01257
Spermidine,HMDB01257
Spermidine,HMDB01257
Spermidine,HMDB01257
Spermidine,HMDB01257
Spermidine,HMDB01257
Succinic_acid_semialdehyde,HMDB01259
Succinic_acid_semialdehyde,HMDB01259
Succinic_acid_semialdehyde,HMDB01259
Dehydroascorbic_acid,HMDB01264
Dehydroascorbic_acid,HMDB01264
Dehydroascorbic_acid,HMDB01264
Dehydroascorbic_acid,HMDB01264
Dehydroascorbic_acid,HMDB01264
Dehydroascorbic_acid,HMDB01264
Dehydroascorbic_acid,HMDB01264
Dehydroascorbic_acid,HMDB01264
D_Sorbose,HMDB01266
D_Sorbose,HMDB01266
D_Sorbose,HMDB01266
D_Sorbose,HMDB01266
D_Sorbose,HMDB01266
D_Sorbose,HMDB01266
D_Sorbose,HMDB01266
GTP,HMDB01273
GTP,HMDB01273
GTP,HMDB01273
GTP,HMDB01273
GTP,HMDB01273
GTP,HMDB01273
GTP,HMDB01273
"2,3_Diphospho_D_glyceric_acid",HMDB01294
"2,3_Diphospho_D_glyceric_acid",HMDB01294
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
Maltotetraose,HMDB01296
6_Phosphogluconic_acid,HMDB01316
6_Phosphogluconic_acid,HMDB01316
6_Phosphogluconic_acid,HMDB01316
6_Phosphogluconic_acid,HMDB01316
6_Phosphogluconic_acid,HMDB01316
ADP,HMDB01341
ADP,HMDB01341
ADP,HMDB01341
ADP,HMDB01341
ADP,HMDB01341
ADP,HMDB01341
ADP,HMDB01341
dTTP,HMDB01342
dTTP,HMDB01342
dTTP,HMDB01342
dTTP,HMDB01342
dTTP,HMDB01342
dTTP,HMDB01342
dTTP,HMDB01342
3_Mercaptopyruvic_acid,HMDB01368
3_Mercaptopyruvic_acid,HMDB01368
"alpha,epsilon_Diaminopimelic_acid",HMDB01370
"alpha,epsilon_Diaminopimelic_acid",HMDB01370
"alpha,epsilon_Diaminopimelic_acid",HMDB01370
"alpha,epsilon_Diaminopimelic_acid",HMDB01370
"alpha,epsilon_Diaminopimelic_acid",HMDB01370
"alpha,epsilon_Diaminopimelic_acid",HMDB01370
Thiamine_pyrophosphate,HMDB01372
Thiamine_pyrophosphate,HMDB01372
Thiamine_pyrophosphate,HMDB01372
Thiamine_pyrophosphate,HMDB01372
Thiamine_pyrophosphate,HMDB01372
Thiamine_pyrophosphate,HMDB01372
Thiamine_pyrophosphate,HMDB01372
Melatonin,HMDB01389
Melatonin,HMDB01389
Melatonin,HMDB01389
Melatonin,HMDB01389
Melatonin,HMDB01389
Melatonin,HMDB01389
Melatonin,HMDB01389
Melatonin,HMDB01389
